GuessWord,Entropy
slang,4.776861662058424
moral,4.776724770530409
laiks,4.776398293402205
hoses,4.776328359962659
gytes,4.776259155076383
wakes,4.7761494319100075
ranks,4.776138911028418
dense,4.77590196674502
rubes,4.775555136671891
beset,4.775476490333031
fouet,4.775380989565769
scour,4.7753111058119115
porge,4.774974120104138
burse,4.774970253077191
drabs,4.77486803572637
stoas,4.774447071231896
drows,4.774403227926022
luted,4.7743745244048394
lazes,4.774276817895371
lofts,4.774231277999107
agios,4.774198739096481
cital,4.774153707889478
seeld,4.7741420511119115
riped,4.7741273932344
teuch,4.7740229471368
mabes,4.773947894984866
soily,4.773831578119661
tunds,4.773825905797136
demit,4.773807356860003
clegs,4.773645894504678
foins,4.773287951191201
split,4.773233581484087
renig,4.773146581919772
deles,4.772964868077254
tauld,4.772884670624856
ikats,4.772645702007687
atony,4.77260216245356
droke,4.772321851811613
netts,4.7721114710951476
swept,4.772067219444845
facer,4.771919583129099
prads,4.771833335161277
dogie,4.771311837033917
merse,4.7711910482091255
dicts,4.77099447781781
tozie,4.770848373742348
macle,4.770445211193984
honey,4.770202779173182
freon,4.770100825743103
genet,4.770084295362494
dawts,4.770020793182106
horks,4.769959219948065
hyles,4.7699017730131095
zante,4.7698486993488185
crows,4.769831170890012
ranch,4.7698157733513975
grout,4.769623650280403
whins,4.7694320928552685
inept,4.769394487124319
faint,4.7693186141219375
baurs,4.768980273370368
hajes,4.7689393894618375
wipes,4.768705340866693
erode,4.768688106113453
bider,4.76863694621022
theow,4.768368199415192
norks,4.768220552869715
baned,4.768083154342915
sixer,4.7680495855180105
coves,4.76757077945653
swith,4.76755213389371
chems,4.767375859597862
arums,4.767146887939363
durns,4.766886322337233
duros,4.766837895421827
cases,4.766828326950984
noble,4.766745345830276
leany,4.766670852381781
outed,4.76661334082111
kains,4.766290556198334
visne,4.766268455588231
thrip,4.765627698483742
gadis,4.765599449579953
relay,4.765503380709948
dulse,4.765391933086595
peare,4.765377044258307
dikes,4.765295950793776
creel,4.765261657620913
dital,4.765061883549013
plant,4.7650410522768105
deism,4.765012378010751
steme,4.764981014820371
roost,4.7648684947874465
pedis,4.7648155256056
lethe,4.76443576962197
reink,4.764382795942371
blots,4.7638202886393035
scand,4.763661887395471
throw,4.763535686088186
minas,4.763394828719903
darer,4.7631031149398355
rewon,4.763100761863057
linds,4.763037837444161
limas,4.762332792631739
lowns,4.762290905622698
twyer,4.762078083564398
lawed,4.761993501441577
taint,4.761856753484569
eaned,4.761718076601714
besti,4.761692829135895
mensh,4.761510646515128
scene,4.761484686446201
hamed,4.761456482678523
curns,4.761189329466903
altho,4.760893857073589
setup,4.760852633587961
arena,4.760793470666405
ecrus,4.760772778315231
track,4.760720128726451
diene,4.760697472732882
fides,4.760569848438912
tools,4.7603567445108155
rared,4.760279146361465
whios,4.760175090119535
early,4.760109246002656
axels,4.759952523159784
glean,4.7598047187355235
grave,4.759761778703679
nutso,4.759474147775721
sures,4.759397192651463
mower,4.759330740836549
chere,4.759288536664367
chain,4.758989182112279
crays,4.758763352811066
bowes,4.758189167719462
gleet,4.757813770934145
vails,4.757739414708338
jones,4.757671402122012
lathi,4.757601392403669
lapis,4.757486711793938
fetal,4.757110535065799
broth,4.756836363467908
metol,4.756794849465463
bahts,4.756792300909045
maron,4.756731383647233
thang,4.75667361167297
draco,4.756512558605797
corms,4.756432393636959
teths,4.756199635914736
grids,4.756157069113157
repla,4.756009934491798
levis,4.755951698333608
rotos,4.755922479833448
dorms,4.7559107957753035
upter,4.75568565075148
clash,4.755148972982557
craft,4.755138194898937
toted,4.7551014776860425
jeans,4.755011923205762
carer,4.75492664963888
helms,4.754840299141266
forth,4.754775950709919
sango,4.754731508604564
cured,4.754696656450245
clame,4.754664724162744
muras,4.754644879232745
labis,4.754474450894164
whorl,4.754310575883818
brads,4.754251615125427
sakti,4.753986144976044
grams,4.753843368710132
alane,4.753685266962946
guans,4.75364282820951
thaim,4.753455637378714
lochs,4.753452402700106
grime,4.753418205661758
meous,4.7533974080181896
halon,4.753208300950027
ploat,4.75320661959331
ronne,4.753038746182705
paths,4.752607136384529
otter,4.7525373241948
stoit,4.752403676105993
fract,4.752325053942415
sengi,4.752034269814053
disme,4.751920792091359
rivas,4.751667834136576
sprew,4.751560282857141
retro,4.75133403508658
frati,4.751328719055959
welsh,4.75128336610764
carbs,4.751225762678538
urali,4.751148283615382
petre,4.750992644018144
oktas,4.750959938612483
idees,4.750896103798523
shirk,4.750800491628549
kirns,4.750770786345348
camel,4.7507174625204325
ocean,4.750487017474395
nazes,4.750352677515602
ayins,4.750188197699487
weald,4.7501045504109385
velar,4.749924433360697
roked,4.749646554399525
ukase,4.7493140957125215
talls,4.748959275958839
plans,4.748888637461873
sorra,4.748843184553238
biont,4.748808209089492
wytes,4.748495047656063
hiver,4.74845796371786
oaken,4.7483716636414925
anear,4.748323888535887
homas,4.748219760994433
sizer,4.748024927620885
germs,4.747925944732105
acids,4.7477013810120505
pease,4.747531784764948
bowet,4.747444325979385
steem,4.747371490992628
flirs,4.747187322622902
grand,4.747062562199149
weary,4.747008776274127
carps,4.746263747023197
ashes,4.746184171957944
letch,4.745872074128623
lamed,4.745669516501383
kithe,4.745598570569707
erned,4.745577912307823
peags,4.745503777935213
froth,4.7454638266493445
pards,4.745428569191717
salat,4.745405682734312
grope,4.745296766805677
covet,4.745225868975362
turks,4.74508417124093
count,4.745060574600791
tuple,4.745039458991131
lests,4.744832457303594
draft,4.744766758908064
ached,4.744735647911453
waves,4.74468767110138
scrod,4.744639160779208
luger,4.744566350082648
frame,4.7441629916130825
skran,4.743932027226885
girds,4.743867718715723
feuar,4.743666503782545
loued,4.743303166274273
caged,4.743221047417365
rowan,4.7431436061469086
shift,4.743136611758005
enorm,4.7429296639697425
derma,4.742837017128006
azote,4.742388760034049
sensa,4.742196031840535
abuse,4.74193894699022
mopes,4.741903298154481
emacs,4.741619177557312
ruled,4.741528348214445
haars,4.741362437427352
lotic,4.741214705883781
uredo,4.741103727701401
laity,4.740583222776197
doves,4.74040315618319
darbs,4.740369785914733
mohel,4.740105132340002
moust,4.740101639489165
sitka,4.740028085567221
tyned,4.7398697791448345
ready,4.739562643277235
firns,4.73953910531136
plues,4.739342022028276
eider,4.7392263729698385
slats,4.7390264587919475
vials,4.738945560376087
waker,4.738844134388878
hinds,4.73882917093622
duals,4.738820582382017
elops,4.738751447421665
argol,4.738681838714757
axles,4.738349866868413
urare,4.7382678270574825
sting,4.738252418595166
areal,4.7382076411537755
sails,4.737700056136326
argil,4.737672180155165
gerle,4.737662506970275
tomia,4.7376334330427925
idols,4.73762573632
hoyle,4.7374349408070495
padle,4.73739514191078
ovens,4.737302561348017
acrid,4.737224876138834
mules,4.737176476790054
riven,4.737012179456224
cered,4.736899239377282
verso,4.736893834367523
phons,4.7368875618539645
huger,4.736849212529084
gnash,4.736699069890795
ileac,4.736688153482781
dress,4.736656153500387
viner,4.73654175321614
suets,4.73649230120893
muser,4.736484700202489
praus,4.73646140351785
rowth,4.7364518337895944
cheer,4.736439514519137
argon,4.736164577191629
olpae,4.73609840251506
ulnar,4.736082097275093
vired,4.735971359598944
edict,4.735928852304281
scrag,4.735908435996611
dowie,4.73581613798996
wadis,4.7357899171810125
cense,4.7355178013295385
stalk,4.7354660466393135
ankle,4.735398345601775
garre,4.735291532515258
ovist,4.735055856343862
types,4.734921628482407
ritts,4.734884872685301
drays,4.734434021582463
bards,4.734268895476379
prune,4.7340837909195495
pinas,4.7340504256793805
hazes,4.73400948563034
glide,4.73384862682404
board,4.733693134578926
beaus,4.733564980846466
lairy,4.733537038359141
beare,4.733437340961376
guile,4.733245821196791
tabus,4.733108505691147
chuts,4.733051357680315
sides,4.732891857416745
clews,4.732802127230315
ansae,4.732787778553968
birth,4.73272461506353
unces,4.732697084402963
astun,4.732579176183921
laich,4.732428519191343
yerds,4.732400532097003
timon,4.732054774610684
throb,4.731988722075275
samey,4.731984258111107
tendu,4.7317230759074205
turfs,4.731560991574323
kited,4.731256891646847
defat,4.731233809181057
bolar,4.7308832936125125
spend,4.730761556023314
rolag,4.730438795850863
vrils,4.730358129705942
cosey,4.730086695751019
garms,4.730055122723235
naiks,4.729871172349486
estoc,4.729570511483714
lobar,4.729195500056951
ureic,4.728974756676996
orbed,4.728968651333556
brith,4.728892418895912
cress,4.728743863722399
repin,4.7284191262626125
heder,4.728404895295179
palis,4.72828405107231
shaly,4.728273822073463
greys,4.728195022204472
spain,4.728180163516571
gerne,4.727806777138067
vireo,4.727773305645835
pomes,4.727665850464485
liver,4.72764501720407
roman,4.7276249922799085
staph,4.727457921602924
scion,4.727164291767691
tract,4.727163325590051
genes,4.727076982833772
wends,4.727057450065471
longs,4.7267891289184085
muist,4.726678706883785
gibes,4.726551311829847
hangs,4.726501965623332
bouse,4.726385450840944
poral,4.7263115577239345
hairy,4.726308435225088
cadee,4.726297458002098
peter,4.726055214159292
retem,4.725944164932166
opals,4.725813269397519
taxis,4.725719158930931
fauts,4.725653649744444
naped,4.725499386431444
beton,4.725403423617636
reame,4.725305162574099
abide,4.7253040844978695
groin,4.725149476659329
coapt,4.725114497428652
wined,4.724980798376243
varec,4.724886237880671
bolas,4.724617033319312
youse,4.724526533675991
wafer,4.7241591271296866
deshi,4.724147756825483
gosht,4.724090793617597
tubar,4.723811597330341
fames,4.723635285883747
tasso,4.7236260333815325
ovels,4.723345343402822
flits,4.723082585028712
tolts,4.722644929139724
meows,4.722589047738403
twerk,4.7225560737863015
onery,4.722522879513673
baths,4.722463735755485
nests,4.722292504712083
samek,4.722278633593066
sudor,4.722169024675258
sials,4.7220856736885874
inerm,4.722005085399226
epact,4.721909865690711
dowar,4.721623268729298
naifs,4.721583710260991
ketes,4.72153594356676
loxes,4.72153464309018
scope,4.7214971893211635
devas,4.721450363513854
kames,4.721444618832959
scuta,4.721444342850543
maids,4.72142803626477
shuln,4.7211489574507
yirth,4.72099079411137
shrug,4.720920844897196
stipa,4.720916276715601
loose,4.720872125156371
tewel,4.720791254171805
rehab,4.720725249501474
tuart,4.720716869902915
plesh,4.720535526760649
beaut,4.720468032036613
leges,4.720336541249676
snots,4.720324329902773
crude,4.720140695962661
soces,4.720088997885756
viler,4.719960647883963
zones,4.719909182830175
soils,4.7197962365534405
radio,4.719785772433854
sabin,4.719769582928014
arsis,4.719708988998385
tranq,4.719486715695609
garni,4.719385663272341
dowts,4.718888214037937
muirs,4.718786517355854
mawrs,4.718471005836821
tsked,4.71838351430892
mobes,4.718321839835418
hongs,4.718219563192943
flans,4.718060168753946
ahold,4.718039270635701
tween,4.718023277572678
rivel,4.717946866707339
feods,4.717899587405156
yowes,4.717893509055517
saury,4.717436312789118
kenos,4.7174184103595564
beets,4.717388614712448
actin,4.7173431138999335
ephas,4.7170207667470105
winos,4.716955477061239
gusle,4.716818562943593
ulcer,4.71677811739925
haiks,4.716584824912988
eniac,4.716541768870675
sound,4.716112901684694
sains,4.715940137542119
cable,4.715716792284772
warre,4.715711179557773
conge,4.715562522472721
thelf,4.715349670637554
largo,4.7152597355858985
absit,4.715246268200256
nabis,4.71516908417159
tenge,4.714937287002526
dagos,4.714892154864976
neons,4.714855850636187
fatso,4.714814420183759
yonis,4.714778561807864
richt,4.7143356564592835
dorps,4.714303642378808
hinge,4.714278707081419
power,4.714207600321304
fetes,4.714109069537307
dault,4.7139979905058755
holey,4.713272103618103
ering,4.712940334774667
polis,4.712919112182207
weens,4.712872001027228
nerka,4.712746213999928
reran,4.712687629333408
giust,4.712520203239006
rakee,4.712496157627325
ramus,4.71248613060089
temps,4.712439803528199
monde,4.712001428989577
akees,4.711875691550941
sewen,4.711734124049324
fetus,4.711597860546639
makes,4.711561016963548
decan,4.711423346831956
organ,4.711405861652565
carks,4.711084322470056
corps,4.7110735500725065
pilar,4.711016219930714
toady,4.710906396101411
khans,4.710721308130853
incle,4.710600386557907
hafts,4.710560257910891
pance,4.710389746567178
curls,4.710187221361797
lovie,4.710149727120753
riser,4.710123115730205
creak,4.710079827727785
genus,4.710045156688928
salts,4.709785887950243
shirs,4.709027358276436
apode,4.708997866688235
cameo,4.70899096519947
hirer,4.70898366801645
dhoti,4.708956331507533
darks,4.708811338373049
oasts,4.708707467990152
tolls,4.708608031955843
sigla,4.708582116251035
joles,4.70849120581499
frees,4.708458359322247
stilb,4.708387119098521
gripe,4.708256050916223
witan,4.708228130353092
meers,4.70818571054619
henry,4.70796841651571
midst,4.707654867313502
sprad,4.707645121051142
rudis,4.707510263724434
liney,4.706969050304255
peise,4.706918310091818
mihas,4.7065805938639995
nitry,4.706570565346454
mined,4.706163587195793
swipe,4.7059397059611
clems,4.705857491716799
forge,4.705796057973014
dropt,4.705738855732541
knots,4.705525310797282
wield,4.7054540788144
feare,4.705411700651195
comas,4.705369155588059
under,4.705355449623643
daric,4.704877311128102
lipas,4.704623378411998
tints,4.704540526615291
horsy,4.7044256717822615
joist,4.7043635096313094
bruts,4.7043018979526385
hests,4.704299885710361
withs,4.704120685570819
caple,4.704117220686238
borna,4.703660291461447
gnarl,4.703657001440723
tuism,4.703261499125204
teugh,4.7025883907117825
shots,4.70256357591019
stonk,4.7023608798309215
voces,4.702193309833515
cives,4.702162906185933
widen,4.702088108009518
matin,4.702020553717846
baith,4.701782984079507
acerb,4.701672071543397
haven,4.701664063641519
tigon,4.70164717147456
drive,4.701636590654912
harim,4.701505366226685
smout,4.701191172376299
place,4.700251574221742
motus,4.700185103877085
demos,4.700107955648075
shown,4.700045309198748
wrapt,4.699868947888578
aread,4.699811757420231
noose,4.699789479082219
choil,4.699754601668124
aleph,4.699381377100544
dawns,4.699359681453138
glode,4.699269971400654
houri,4.699232308092147
feres,4.699128034307416
crore,4.698949719246538
zoeas,4.6989026376801455
litho,4.698867325786988
stell,4.698817511067265
fouer,4.6987668217487375
ameer,4.69848055497594
steep,4.698477134268024
tumor,4.698451037039317
beano,4.698445172517516
slots,4.698316356205168
manto,4.698287715607867
sewel,4.698287520617136
brail,4.6982333593241785
brain,4.698184780615591
cover,4.698140948623096
pours,4.698070960174146
fanos,4.698010521125202
margs,4.697899070555816
shans,4.69763330408948
chape,4.697577505728966
zeals,4.697397240480224
shank,4.6973256615100665
taxor,4.697214030040501
whaur,4.697168606863986
fraus,4.697158152040639
dives,4.696899600749622
wiled,4.696796307123002
omrah,4.696754915410866
troll,4.696745141030229
matey,4.696658900759764
hilus,4.696518741636157
noxes,4.696396865432766
perse,4.69632910465602
niche,4.696047424697537
blues,4.696014868571419
suers,4.695838335568925
meson,4.695827170055622
gorms,4.69582569011231
kraut,4.695615924100688
porin,4.695457078910694
audit,4.695357905983458
arnas,4.695203110394163
deity,4.695085263498665
nines,4.694879860618027
cunts,4.694840034368328
tufas,4.694837530119302
crops,4.6946201619865695
syned,4.6945553517345475
antsy,4.694337078673904
orcin,4.694263393757919
troth,4.694228065369269
hulas,4.694085632716815
sight,4.693865144761594
tauts,4.6937698198529185
tubas,4.693739559910563
sauch,4.693710302905525
armil,4.69357682843278
shris,4.6934303082112
lodge,4.693205834297002
spule,4.693155405645521
saran,4.693118912791804
rille,4.692982547986185
stint,4.692750040854069
ideal,4.6926154405274065
drove,4.692559797550304
taxed,4.6923581182178005
acker,4.692301555016962
retax,4.692243851525822
yourt,4.692243722505576
kolas,4.692207709018227
blade,4.692010619666701
float,4.691766835290043
claut,4.691548464160856
holds,4.6915090675328495
noisy,4.691420532136386
gofer,4.691371878276417
whirl,4.691340897228157
laxer,4.691316387646231
dwelt,4.691210619604555
bower,4.691067822411698
gault,4.69095626599221
gelds,4.690806638373497
paled,4.690778047602461
stoor,4.690730931814206
clads,4.690427313907316
gaunt,4.690258312179479
silty,4.690242489455804
frosh,4.69019016765746
opine,4.690133254027902
tacho,4.690095153448156
duces,4.689696165356288
regie,4.689634585272346
octan,4.689614708946672
aware,4.689420751672224
naras,4.689408037416856
leman,4.689398423465994
gases,4.68927335977254
tetes,4.689235182316238
sodic,4.689159667691124
novas,4.6891583826806285
rowme,4.6889068977383745
hazer,4.68883018545458
genoa,4.688656834917004
moria,4.6886417261521025
eskar,4.688565524173264
penal,4.688515599276592
psora,4.688505046436793
dervs,4.688504246682477
bento,4.68840562806247
horny,4.688288674432294
tangi,4.688178412564297
shits,4.688090319428216
stilt,4.688084576404744
creed,4.6878437764574095
crims,4.687796895840659
theta,4.687780011357674
nashi,4.687657720208309
turrs,4.6875439107919705
lauds,4.687522057318192
marid,4.687287597199089
grows,4.68701648291401
prese,4.686874326833972
dover,4.68621272782371
thong,4.6861906535558955
helps,4.686178553064806
alifs,4.686094481952704
virls,4.6859748801208045
tweel,4.685802082167213
apish,4.685542664496773
geoid,4.685507283093003
sidha,4.685122714881133
chola,4.685074355371395
cedes,4.684951575255718
sokah,4.684665435256846
swoln,4.684574391570843
nowed,4.6842748036174955
roved,4.684236986738055
nipas,4.684093031726094
goety,4.683893065547219
moled,4.68385778981588
nasty,4.683666623950818
waver,4.6834045699975135
pagle,4.6828992670665786
coses,4.6828848009621735
selva,4.6826242380161816
defis,4.682523953322335
lirks,4.682426927253438
plied,4.681800073858343
drops,4.681639127715786
weels,4.681170052848858
acton,4.680829736023388
bloat,4.680787922284114
corer,4.680524529638226
tacks,4.680508290355915
dowle,4.680269313338781
slits,4.680213531557052
doura,4.68008251700233
arvee,4.68005614961226
unwet,4.679945316414501
dorbs,4.67980342198503
metho,4.679627980394498
agrin,4.679594115372642
bohea,4.679421232711399
ergon,4.679304100609094
umras,4.67907012055228
boned,4.67871007011585
spail,4.678666302948266
sweel,4.678661144461701
bayes,4.678597513262375
prods,4.678458363984629
grabs,4.678249670443926
trugo,4.678210330663003
volts,4.678169461318137
roneo,4.677953302740309
urson,4.677921508093372
rainy,4.677885905044842
hoiks,4.677806142254274
where,4.677100666947535
brule,4.676995977839765
soldi,4.676935499381542
frape,4.676919283091627
wifes,4.676808906084411
fease,4.676676770545451
nowls,4.676354820617325
bords,4.676218542731672
jeons,4.676184737101391
pules,4.676085658269938
often,4.675987747554463
shist,4.6759667704029555
bergs,4.675956652606722
unmet,4.675806231550768
truss,4.675694340596147
fices,4.675528732396248
natch,4.675448475703716
month,4.675446295516923
gurns,4.675286403494961
taiko,4.6751895333574875
dwile,4.675151816034978
incel,4.675096935692257
lowed,4.674904687149387
tofus,4.6747136074259465
menad,4.674644232717027
brake,4.674601701579677
nisse,4.674529017243704
viols,4.6744700916700195
takin,4.6739360277372075
matlo,4.673935793575358
nudie,4.6738816288737315
aurae,4.673855621445707
scald,4.673698867971942
notch,4.673527024476763
heeds,4.673384245999264
doses,4.673332193515709
barye,4.672915103977687
lisle,4.672862222668349
sames,4.672847261134071
buats,4.672837020835484
warms,4.672780752472271
ethne,4.672628038229861
civet,4.672613007040559
ogees,4.67247301779102
oxers,4.672236104023466
romal,4.672042384668722
oleic,4.671922796190737
rings,4.671752281469218
croft,4.671750398766657
maare,4.671741644847922
perea,4.671519267748238
baled,4.671461313107267
netop,4.671314339557738
hemal,4.671059927529164
wroke,4.6708235632864845
flues,4.670746568416978
rawin,4.669935198017958
shtik,4.669929858595192
aorta,4.669888650598822
twigs,4.669873659617394
bowse,4.6698732622826
touks,4.669848543049632
volar,4.66941276802515
boral,4.669281135435038
sirra,4.669210265843189
resew,4.669204088336554
chaws,4.669164247335695
knits,4.669028169454657
piend,4.668969127226369
rolfs,4.668869132456056
needs,4.668530182066105
tuxes,4.668345973255308
benet,4.668199232007068
entry,4.668182879714295
conus,4.667996982431167
limed,4.667994608100388
chafe,4.667717818809132
menes,4.667643162685549
coarb,4.667557381124536
sayon,4.667535607457616
doabs,4.66747214447166
surer,4.667445250745437
meane,4.6674106003511415
zoist,4.667362756325443
debit,4.667037496629053
tynde,4.6669498530300295
diker,4.666668713228732
brust,4.666592876202917
fards,4.6665619564152525
betid,4.666199111642591
norma,4.666198601559542
aglee,4.665827850529163
grued,4.665281459947594
patus,4.665191031607614
wraps,4.665124335319214
kalis,4.66509460584041
patin,4.665056725318346
crass,4.664911329702431
skirl,4.664890563904888
admen,4.6647618645433875
tonka,4.66443241432062
dared,4.664376328126582
moper,4.664276891327555
lifts,4.664163073621581
antic,4.664140921535324
lovat,4.664090325096599
dynes,4.664074642717708
navel,4.664038275025665
dryas,4.663904047282706
sefer,4.663279400639913
proin,4.663273594211018
green,4.6630503319347945
baron,4.662989852323307
dwine,4.662807779600783
kilts,4.6627165941091855
cigar,4.662646288999413
basto,4.662477781066394
merle,4.662417074270081
chefs,4.662392682686004
minos,4.662379018616521
dript,4.66227922011801
tousy,4.662157781906617
gudes,4.662156882858242
tungs,4.662063421828709
bluet,4.661934522452768
pacts,4.661682089851164
latch,4.661633462005705
begar,4.661621804978503
scraw,4.66160857220666
tahas,4.661550308464506
beers,4.661470788619912
amene,4.661424339167964
knelt,4.661233065420307
speer,4.661182671255644
limos,4.661130480812528
roily,4.661116078770707
welds,4.661077074761504
camis,4.660989739511901
doric,4.660944826498248
craig,4.660817317463482
poems,4.660661338807609
cagot,4.66048206537139
damns,4.660438854353662
ranas,4.6601420256931565
unget,4.6600424641509255
pined,4.6600116219197965
yards,4.659932807827167
motey,4.659893226348393
voted,4.6598110466081275
riata,4.659689544830181
shily,4.659632206065645
dunts,4.659570800560221
grike,4.659226901547321
hurds,4.658720182024556
homed,4.65863569803366
genre,4.658606028282425
centu,4.658387118803872
tabid,4.65838622432699
grief,4.657952156975575
liken,4.657878034587159
lomed,4.657849378359433
shott,4.657448426419777
frust,4.657321613581937
carat,4.657246795112867
spial,4.657156880649564
prime,4.656693980895136
grays,4.656649496726729
potin,4.65654381306731
decal,4.656268061306152
limns,4.655738998273993
donut,4.655733685346524
etape,4.655590621694649
trill,4.655562964925773
hayed,4.655556356112721
drips,4.655162746214316
apron,4.655081087950555
chams,4.654991067962102
meaty,4.654804269485239
tapet,4.654317495105323
foehn,4.6542430254115175
bawrs,4.653973059756157
semen,4.653798553652389
frith,4.653786623670293
flesh,4.653646573873098
cornu,4.6535689046137385
obias,4.653414153958312
fomes,4.653350746663913
ovals,4.653169199346407
axile,4.652845407184514
giron,4.652720628285364
asked,4.65259617419822
losel,4.652186329445211
thank,4.651967505994966
labor,4.651693284258153
lubes,4.651601511649303
zoner,4.651409070872088
glint,4.651391518425938
garbs,4.651373173195575
dowel,4.651317038371377
byres,4.651315941675672
latex,4.651303482884334
grunt,4.6512953083340856
carrs,4.6511991187091
ealed,4.651195770645372
trock,4.651062405670745
phage,4.650668846831553
cardi,4.650596177455531
snits,4.650455894571598
irked,4.65023164058981
gluts,4.650160073618609
cribs,4.6500197073784735
tryke,4.649679671071784
model,4.649516696576363
sauts,4.649448717373306
payer,4.649348519240742
shirr,4.649183718628849
wases,4.649135302365308
ihram,4.649080691231791
burst,4.649002864438795
abode,4.648998202689302
steek,4.648981598874414
souse,4.6486707954846525
lasts,4.6486636676411655
lehua,4.648652704503823
vauts,4.648204302189827
cadge,4.648009767780886
spoil,4.64794336313781
dorks,4.64792349086949
wauls,4.647902042176245
bagie,4.647900357280558
mokes,4.647764665336165
shiny,4.647606517896847
goary,4.647259229250119
prems,4.647206283134711
erupt,4.647155228098368
firth,4.647150899562433
peers,4.64714755262875
waged,4.646787942350482
panto,4.64663104214591
belah,4.646610694272486
thuds,4.646552791030506
menus,4.646544953684703
cawed,4.646439709122816
dobie,4.646411003060444
raita,4.646382418129687
erbia,4.646289126259431
plena,4.645955852577875
nugae,4.6457322401540555
dribs,4.645731896145675
clime,4.645716281563486
thagi,4.645667283872304
saugh,4.645443746625894
tamps,4.645397266077682
minor,4.645370110053609
sices,4.645360849649588
blees,4.644672661731318
brags,4.644542017160967
maker,4.644245889491573
buras,4.644023744632704
cloth,4.6440121094120865
milor,4.643958724607077
proem,4.643474353599012
layed,4.643350462562403
signa,4.643267503866983
jotas,4.643208361555753
urnal,4.643124102894669
keets,4.643123647333537
swapt,4.643055759509646
vints,4.642929971815007
habit,4.642780386339901
wekas,4.642701837032741
laigh,4.642626357273328
beams,4.642450929899674
coble,4.642369406751604
faith,4.642220048989031
hoven,4.642151798702262
seres,4.642141156911448
drear,4.641996515252507
howls,4.641973330592825
toshy,4.641826699360838
cimar,4.6417443091211945
mache,4.641679006035182
ricey,4.641632728676694
inapt,4.64148730462328
tithe,4.641447113202908
stink,4.641384931539469
corks,4.641354030805421
evils,4.641330166007424
solas,4.64131040878674
braws,4.641308160154816
wiper,4.641035707008132
swies,4.641010125656007
atilt,4.640975882313314
colin,4.640915937663674
dosha,4.640458572948261
rebut,4.640254631210575
sexto,4.640178098649585
smorg,4.640149259201617
bayer,4.639960053375808
vaned,4.6398773414422605
tykes,4.6396782097694516
roons,4.639654829428956
revet,4.639613383796673
echos,4.639545199058652
coney,4.639229824070178
ingle,4.639221259364782
wefts,4.639213760812747
egest,4.638954737940601
aloft,4.638675331263354
mends,4.6381469232561345
mulse,4.638111415544151
halid,4.637969132407293
ruche,4.63783702590113
gorps,4.637724474211941
agene,4.637693108998255
cavie,4.63734286719758
torii,4.637248592822457
glads,4.6371490023255895
halve,4.6371398864394395
tilts,4.637108751689531
leger,4.6370004311808275
taths,4.636924570187431
spake,4.63685980398126
gurls,4.636854215626526
bakes,4.636696782176358
milos,4.636668795578785
woker,4.636602293121562
sheep,4.636389619434556
lemes,4.6361185358005725
ewers,4.6360452572479875
crips,4.636002163374704
fuels,4.63579564465825
racer,4.635560034484497
nodal,4.635454143251511
jades,4.635342670906656
camos,4.635177690011817
cauri,4.635167921110302
speld,4.635035394353611
parol,4.6348310766532475
archi,4.634776032576839
naked,4.634664795218917
yaird,4.634617892918293
ewest,4.634259354243793
broil,4.6341025942338545
opted,4.634095119935877
padis,4.633962628982556
cults,4.6339373793729095
savin,4.633909438750952
email,4.633870872960112
sonly,4.633846680332476
wince,4.633816506409754
slank,4.633716517240968
craze,4.633595249736791
prial,4.6332999136962565
scarp,4.633068749864061
snoot,4.632741475588231
glaur,4.632727054834834
conia,4.63267523790081
brods,4.632668037446437
steds,4.63254887826206
egers,4.632383284138392
kinas,4.6323307028078
orris,4.632280989533175
tills,4.63225659883397
pinot,4.632169274644927
bonce,4.63209817593913
gable,4.631905593664506
swarm,4.6314856838055745
aizle,4.6312962133097795
vices,4.631028293338542
agate,4.630926412883784
spout,4.6308887202070235
hoxes,4.630755010460782
grove,4.630679867417225
udals,4.630609871344355
yurts,4.63042392403444
wands,4.630252195595825
frail,4.630204415042295
blins,4.630109618883015
unhat,4.629989713421608
pouts,4.629664293409796
pedro,4.629470031297031
vitro,4.629283692694491
poled,4.628725862612157
rived,4.628412639706091
wives,4.628367656555044
birds,4.628113198408512
mutis,4.6280484514661815
dosai,4.6278541019172135
zeros,4.6277595717526365
eldin,4.6276291834237115
fours,4.627424365308645
pheon,4.627377836085865
senna,4.627205458605802
ramin,4.627143760340717
bodle,4.627077963580894
arame,4.627062725465275
halms,4.626873067796726
trick,4.6266971732221975
urdee,4.626346579720249
topek,4.62627349418161
braid,4.626090346348957
hokis,4.625947369566707
infer,4.625720870417306
soths,4.625649510177431
brome,4.625502696731529
chogs,4.625475162308418
sease,4.625439890807741
nurds,4.625395767320568
churn,4.625359550893157
clags,4.625292189638875
zines,4.625095342629479
graft,4.625017335637915
rebus,4.625011141991828
bield,4.62496672072279
skoal,4.624942677879576
worms,4.6248504551508045
cunit,4.624541004211705
rasta,4.6242851529005184
giber,4.624079713828269
tilak,4.623943336217882
chiao,4.623924771967146
yours,4.623887938272284
amber,4.623831114061192
urged,4.62354430243333
bemas,4.623521004941124
eagle,4.623408112569377
tramp,4.62327220343038
merel,4.623262953846413
ceder,4.623205189897421
kohen,4.623189407077536
hoyas,4.623167828275707
axone,4.622994351903823
smowt,4.622979434770522
octal,4.622778833002741
mince,4.622471263384482
